,Name,Line_Category,Line,Over_Under,League,Bookmaker,No_Vig_Probability
5510,Parker Meadows,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.3069168579698573
5511,Parker Meadows,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6872525732383215
5512,Parker Meadows,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.31274742676167855
5513,Parker Meadows,Hits + Runs + RBIs,0.5,Under,MLB,Draftkings/Fanduel,0.46938775510204084
5514,Parker Meadows,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.4671186147933849
5515,Parker Meadows,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.5445920303605313
5516,Parker Meadows,Total Bases,0.5,Over,MLB,Pinnacle,0.4527426476090698
5517,Parker Meadows,Total Bases,0.5,Under,MLB,Pinnacle,0.5472573523909301
5518,Pascal Siakam,Assists,2.5,Under,NBA,Draftkings/Fanduel,0.40663024584057605
5519,Pascal Siakam,Assists,2.5,Over,NBA,Pinnacle,0.5780049099048505
5520,Pascal Siakam,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.3425247738043947
5521,Pascal Siakam,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.6574752261956054
5522,Pascal Siakam,Rebounds + Assists,12.5,Under,NBA,Draftkings/Fanduel,0.4858455687079902
5523,Pascal Siakam,Rebounds + Assists,12.5,Over,NBA,Draftkings/Fanduel,0.5141544312920097
5524,Pascal Siakam,Rebounds,9.5,Under,NBA,Draftkings/Fanduel,0.5138572543192761
5525,Pascal Siakam,Rebounds,9.5,Over,NBA,Draftkings/Fanduel,0.4861427456807239
5526,Pascal Siakam,Pts + Rebs + Asts,37.5,Under,NBA,Draftkings/Fanduel,0.48186962900859365
5527,Pascal Siakam,Pts + Rebs + Asts,37.5,Over,NBA,Draftkings/Fanduel,0.5181303709914065
5528,Pascal Siakam,Points + Rebounds,34.5,Under,NBA,Draftkings/Fanduel,0.4966108285995488
5529,Pascal Siakam,Points + Rebounds,34.5,Over,NBA,Draftkings/Fanduel,0.5033891714004513
5530,Pascal Siakam,Points + Assists,28.5,Under,NBA,Draftkings/Fanduel,0.5127141869774888
5531,Pascal Siakam,Points + Assists,28.5,Over,NBA,Draftkings/Fanduel,0.4872858130225112
5532,Pascal Siakam,Points,25.5,Under,NBA,Draftkings/Fanduel,0.5260865852617197
5533,Pascal Siakam,Assists,2.5,Over,NBA,Draftkings/Fanduel,0.593369754159424
5534,Pascal Siakam,Assists,3.5,Over,NBA,Draftkings/Fanduel,0.4628151931056495
5535,Pascal Siakam,Assists,3.5,Under,NBA,Draftkings/Fanduel,0.5371848068943506
5536,Pascal Siakam,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.40663024584057605
5537,Pascal Siakam,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.593369754159424
5538,Pascal Siakam,Points,24.5,Over,NBA,Draftkings/Fanduel,0.514571190674438
5539,Pascal Siakam,Assists,2.5,Under,NBA,Pinnacle,0.42199509009514946
5540,Pascal Siakam,Points,24.5,Under,NBA,Draftkings/Fanduel,0.4854288093255621
5541,Pascal Siakam,player_threes,0.5,Over,NBA,Draftkings/Fanduel,0.6752084882252299
5542,Pascal Siakam,Points,25.5,Over,NBA,Pinnacle,0.4433117360949082
5543,Pascal Siakam,Rebounds,9.5,Over,NBA,Pinnacle,0.49595485619513774
5544,Pascal Siakam,Rebounds,9.5,Under,NBA,Pinnacle,0.5040451438048623
5545,Pascal Siakam,player_threes,0.5,Over,NBA,Pinnacle,0.6728579345358338
5546,Pascal Siakam,Pts + Rebs + Asts,37.5,Under,NBA,Pinnacle,0.4828753324200177
5547,Pascal Siakam,player_threes,0.5,Under,NBA,Draftkings/Fanduel,0.32479151177477
5548,Pascal Siakam,player_threes,0.5,Under,NBA,Pinnacle,0.32714206546416635
5549,Pascal Siakam,Pts + Rebs + Asts,37.5,Over,NBA,Pinnacle,0.5171246675799823
5550,Pascal Siakam,Points,25.5,Under,NBA,Pinnacle,0.5566882639050917
5551,Pascal Siakam,Points,25.5,Over,NBA,Draftkings/Fanduel,0.4739134147382802
5552,Pat Connaughton,player_threes,0.5,Under,NBA,Pinnacle,0.38466553657582475
5553,Pat Connaughton,player_threes,0.5,Over,NBA,Pinnacle,0.6153344634241753
5554,Pat Connaughton,Points,5.5,Over,NBA,Pinnacle,0.45811518324607325
5555,Pat Connaughton,Rebounds,2.5,Under,NBA,Draftkings/Fanduel,0.4675324675324675
5556,Pat Connaughton,Rebounds,2.5,Over,NBA,Draftkings/Fanduel,0.5324675324675324
5557,Pat Connaughton,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.771505376344086
5558,Pat Connaughton,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.5173641257162702
5559,Pat Connaughton,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.4826358742837298
5560,Pat Connaughton,player_threes,0.5,Over,NBA,Draftkings/Fanduel,0.6092362344582593
5561,Pat Connaughton,player_threes,0.5,Under,NBA,Draftkings/Fanduel,0.39076376554174064
5562,Pat Connaughton,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.22849462365591394
5563,Pat Connaughton,Pts + Rebs + Asts,10.5,Under,NBA,Pinnacle,0.5358941443665449
5564,Pat Connaughton,Pts + Rebs + Asts,10.5,Over,NBA,Pinnacle,0.4641058556334551
5565,Pat Connaughton,Points,5.5,Under,NBA,Pinnacle,0.5418848167539267
5566,Patrick Bailey,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.3565667713727821
5567,Patrick Bailey,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.40348057418389405
5568,Patrick Bailey,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5965194258161061
5569,Patrick Bailey,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6983581519663993
5570,Patrick Bailey,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.3016418480336006
5571,Patrick Bailey,Total Bases,0.5,Under,MLB,Pinnacle,0.3878852284803401
5572,Patrick Bailey,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.6017069701280228
5573,Patrick Bailey,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.3982930298719772
5574,Patrick Bailey,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4488566131025958
5575,Patrick Bailey,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6434332286272179
5576,Patrick Bailey,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5407914020517831
5577,Patrick Bailey,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.4592085979482169
5578,Patrick Bailey,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5511433868974042
5579,Patrick Bailey,Total Bases,0.5,Over,MLB,Pinnacle,0.6121147715196599
5580,Patrick Beverley,Rebounds,5.5,Over,NBA,Pinnacle,0.48878923766816146
5581,Patrick Beverley,Rebounds,5.5,Under,NBA,Pinnacle,0.5112107623318386
5582,Patrick Beverley,player_threes,0.5,Over,NBA,Pinnacle,0.6564195298372514
5583,Patrick Beverley,player_threes,0.5,Under,NBA,Pinnacle,0.3435804701627486
5584,Patrick Beverley,Pts + Rebs + Asts,17.5,Under,NBA,Pinnacle,0.5121511604358217
5585,Patrick Beverley,Points,7.5,Over,NBA,Pinnacle,0.45811518324607325
5586,Patrick Beverley,Assists,4.5,Under,NBA,Pinnacle,0.5694005247931104
5587,Patrick Beverley,Assists,4.5,Over,NBA,Pinnacle,0.43059947520688957
5588,Patrick Beverley,Assists,4.5,Over,NBA,Draftkings/Fanduel,0.4514007025767245
5589,Patrick Beverley,Points,7.5,Under,NBA,Pinnacle,0.5418848167539267
5590,Patrick Beverley,Assists,4.5,Under,NBA,Draftkings/Fanduel,0.5485992974232755
5591,Patrick Beverley,Pts + Rebs + Asts,17.5,Over,NBA,Pinnacle,0.4878488395641784
5592,Patrick Beverley,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.551441114716549
5593,Patrick Beverley,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.448558885283451
5594,Patrick Beverley,player_threes,1.5,Under,NBA,Draftkings/Fanduel,0.685344827586207
5595,Patrick Beverley,player_threes,1.5,Over,NBA,Draftkings/Fanduel,0.3146551724137931
5596,Patrick Beverley,player_threes,0.5,Under,NBA,Draftkings/Fanduel,0.3425247738043947
5597,Patrick Beverley,player_threes,0.5,Over,NBA,Draftkings/Fanduel,0.6574752261956054
5598,Patrick Beverley,Steals,1.5,Under,NBA,Draftkings/Fanduel,0.6577196288840588
5599,Patrick Beverley,Steals,1.5,Over,NBA,Draftkings/Fanduel,0.3422803711159412
5600,Patrick Beverley,Rebounds + Assists,9.5,Over,NBA,Draftkings/Fanduel,0.5442539119431115
5601,Patrick Beverley,Rebounds,5.5,Under,NBA,Draftkings/Fanduel,0.5107136486532149
5602,Patrick Beverley,Rebounds + Assists,9.5,Under,NBA,Draftkings/Fanduel,0.45574608805688854
5603,Patrick Beverley,Pts + Rebs + Asts,17.5,Under,NBA,Draftkings/Fanduel,0.5094808071871941
5604,Patrick Beverley,Pts + Rebs + Asts,17.5,Over,NBA,Draftkings/Fanduel,0.4905191928128059
5605,Patrick Beverley,Points + Rebounds,12.5,Under,NBA,Draftkings/Fanduel,0.47464042392127176
5606,Patrick Beverley,Points + Rebounds,12.5,Over,NBA,Draftkings/Fanduel,0.5253595760787282
5607,Patrick Beverley,Points + Assists,11.5,Under,NBA,Draftkings/Fanduel,0.49784898371044456
5608,Patrick Beverley,Points + Assists,11.5,Over,NBA,Draftkings/Fanduel,0.5021510162895555
5609,Patrick Beverley,Points,7.5,Under,NBA,Draftkings/Fanduel,0.5327811304557116
5610,Patrick Beverley,Points,7.5,Over,NBA,Draftkings/Fanduel,0.4672188695442885
5611,Patrick Beverley,Rebounds,5.5,Over,NBA,Draftkings/Fanduel,0.4892863513467851
5612,Patrick Corbin,Strikeouts,3.5,Over,MLB,Draftkings/Fanduel,0.5410015123201513
5613,Patrick Corbin,Walks Allowed,1.5,Under,MLB,Draftkings/Fanduel,0.36664695446481377
5614,Patrick Corbin,Strikeouts,3.5,Over,MLB,Pinnacle,0.5346534653465347
5615,Patrick Corbin,Strikeouts,3.5,Under,MLB,Draftkings/Fanduel,0.4589984876798487
5616,Patrick Corbin,Strikeouts,3.5,Under,MLB,Pinnacle,0.4653465346534653
5617,Patrick Corbin,Walks Allowed,1.5,Over,MLB,Draftkings/Fanduel,0.6333530455351862
5618,Paul Blackburn,Strikeouts,4.5,Under,MLB,Pinnacle,0.5379072681704261
5619,Paul Blackburn,Strikeouts,4.5,Over,MLB,Draftkings/Fanduel,0.46971472476788234
5620,Paul Blackburn,Strikeouts,4.5,Under,MLB,Draftkings/Fanduel,0.5302852752321177
5621,Paul Blackburn,Walks Allowed,2.5,Over,MLB,Draftkings/Fanduel,0.5
5622,Paul Blackburn,Walks Allowed,2.5,Under,MLB,Draftkings/Fanduel,0.5
5623,Paul Blackburn,Strikeouts,4.5,Over,MLB,Pinnacle,0.46209273182957394
5624,Paul DeJong,Hits + Runs + RBIs,0.5,Under,MLB,Draftkings/Fanduel,0.5407914020517831
5625,Paul DeJong,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.42812191800122107
5626,Paul DeJong,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.571878081998779
5627,Paul DeJong,Hits + Runs + RBIs,0.5,Over,MLB,Draftkings/Fanduel,0.4592085979482169
5628,Paul DeJong,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.2279787344939018
5629,Paul DeJong,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.3008770359763737
5630,Paul DeJong,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.6991229640236263
5631,Paul DeJong,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.7720212655060982
5632,Paul DeJong,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.5834970530451867
5633,Paul DeJong,Total Bases,0.5,Over,MLB,Pinnacle,0.41060322444296843
5634,Paul DeJong,Total Bases,0.5,Under,MLB,Pinnacle,0.5893967755570316
5635,Paul DeJong,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.4165029469548134
5636,Paul George,Rebounds,5.5,Over,NBA,Pinnacle,0.4463475704902566
5637,Paul George,Assists,3.5,Over,NBA,Pinnacle,0.47591522157996147
5638,Paul George,Assists,3.5,Under,NBA,Draftkings/Fanduel,0.5281281485543752
5639,Paul George,Rebounds,5.5,Under,NBA,Pinnacle,0.5536524295097435
5640,Paul George,player_threes,3.5,Over,NBA,Pinnacle,0.394400622153094
5641,Paul George,Assists,3.5,Over,NBA,Draftkings/Fanduel,0.4718718514456248
5642,Paul George,Points,24.5,Over,NBA,Pinnacle,0.46086548976722386
5643,Paul George,player_threes,3.5,Under,NBA,Pinnacle,0.6055993778469059
5644,Paul George,Points + Assists,27.5,Over,NBA,Draftkings/Fanduel,0.514571190674438
5645,Paul George,Assists,3.5,Under,NBA,Pinnacle,0.5240847784200385
5646,Paul George,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.4739134147382802
5647,Paul George,Points,24.5,Under,NBA,Pinnacle,0.5391345102327761
5648,Paul George,Pts + Rebs + Asts,33.5,Over,NBA,Pinnacle,0.5151002657646775
5649,Paul George,Points + Assists,27.5,Under,NBA,Draftkings/Fanduel,0.4854288093255621
5650,Paul George,Points,24.5,Over,NBA,Draftkings/Fanduel,0.4905191928128059
5651,Paul George,Points + Assists,28.5,Over,NBA,Draftkings/Fanduel,0.4956702459300312
5652,Paul George,Points + Assists,28.5,Under,NBA,Draftkings/Fanduel,0.5043297540699687
5653,Paul George,Points + Rebounds,29.5,Over,NBA,Draftkings/Fanduel,0.5238589211618258
5654,Paul George,Points + Rebounds,29.5,Under,NBA,Draftkings/Fanduel,0.47614107883817425
5655,Paul George,Points + Rebounds,30.5,Over,NBA,Draftkings/Fanduel,0.4956702459300312
5656,Paul George,Points + Rebounds,30.5,Under,NBA,Draftkings/Fanduel,0.5043297540699687
5657,Paul George,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.5260865852617197
5658,Paul George,Pts + Rebs + Asts,33.5,Over,NBA,Draftkings/Fanduel,0.5107891804275149
5659,Paul George,Pts + Rebs + Asts,33.5,Under,NBA,Draftkings/Fanduel,0.489210819572485
5660,Paul George,Rebounds,5.5,Over,NBA,Draftkings/Fanduel,0.4750356633380884
5661,Paul George,Pts + Rebs + Asts,33.5,Under,NBA,Pinnacle,0.48489973423532257
5662,Paul George,Rebounds + Assists,8.5,Over,NBA,Draftkings/Fanduel,0.5343099298943184
5663,Paul George,Rebounds + Assists,8.5,Under,NBA,Draftkings/Fanduel,0.46569007010568175
5664,Paul George,Points,24.5,Under,NBA,Draftkings/Fanduel,0.5094808071871941
5665,Paul George,player_threes,3.5,Under,NBA,Draftkings/Fanduel,0.5717900593781472
5666,Paul George,player_threes,3.5,Over,NBA,Draftkings/Fanduel,0.4282099406218528
5667,Paul George,Steals,1.5,Under,NBA,Draftkings/Fanduel,0.5789519106738588
5668,Paul George,Rebounds,5.5,Under,NBA,Draftkings/Fanduel,0.5249643366619116
5669,Paul George,Steals,1.5,Over,NBA,Draftkings/Fanduel,0.4210480893261412
5670,Paul Goldschmidt,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.5346534653465347
5671,Paul Goldschmidt,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.4653465346534653
5672,Paul Goldschmidt,Total Bases,1.5,Over,MLB,Pinnacle,0.49393105680530824
5673,Paul Goldschmidt,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.4852941176470588
5674,Paul Goldschmidt,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5285696856317866
5675,Paul Goldschmidt,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.43849750120909237
5676,Paul Goldschmidt,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5147058823529411
5677,Paul Goldschmidt,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4714303143682134
5678,Paul Goldschmidt,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.5615024987909076
5679,Paul Goldschmidt,Hits + Runs + RBIs,2.5,Under,MLB,Draftkings/Fanduel,0.5575221238938053
5680,Paul Goldschmidt,Hits + Runs + RBIs,2.5,Over,MLB,Draftkings/Fanduel,0.44247787610619466
5681,Paul Goldschmidt,Hits,1.5,Under,MLB,Draftkings/Fanduel,0.6723646723646725
5682,Paul Goldschmidt,Total Bases,1.5,Under,MLB,Pinnacle,0.5060689431946916
5683,Paul Goldschmidt,Hits,1.5,Over,MLB,Draftkings/Fanduel,0.3276353276353276
5684,Pavel Zacha,Shots,1.5,Under,NHL,Pinnacle,0.4090255303847537
5685,Pavel Zacha,Assists,0.5,Over,NHL,Pinnacle,0.3719806763285024
5686,Pavel Zacha,Shots,1.5,Over,NHL,Pinnacle,0.5909744696152464
5687,Pavel Zacha,Assists,0.5,Under,NHL,Pinnacle,0.6280193236714976
5688,Pavel Zacha,Points,0.5,Over,NHL,Pinnacle,0.5171246675799823
5689,Pavel Zacha,Points,0.5,Under,MLB,Draftkings/Fanduel,0.48987854251012153
5690,Pavel Zacha,Shots,1.5,Under,MLB,Draftkings/Fanduel,0.41062056190182156
5691,Pavel Zacha,Shots,1.5,Over,MLB,Draftkings/Fanduel,0.5893794380981785
5692,Pavel Zacha,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.37699680511182104
5693,Pavel Zacha,Points,0.5,Under,NHL,Pinnacle,0.4828753324200177
5694,Pavel Zacha,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.6230031948881789
5695,Pavel Zacha,Points,0.5,Over,MLB,Draftkings/Fanduel,0.5101214574898785
5696,Payton Pritchard,Points + Assists,10.5,Over,NBA,Draftkings/Fanduel,0.5043297540699687
5697,Payton Pritchard,Points + Assists,10.5,Under,NBA,Draftkings/Fanduel,0.4956702459300312
5698,Payton Pritchard,Points + Rebounds,10.5,Over,NBA,Draftkings/Fanduel,0.5
5699,Payton Pritchard,Points + Rebounds,10.5,Under,NBA,Draftkings/Fanduel,0.5
5700,Payton Pritchard,Rebounds,2.5,Over,NBA,Draftkings/Fanduel,0.551441114716549
5701,Payton Pritchard,Rebounds,2.5,Under,NBA,Draftkings/Fanduel,0.448558885283451
5702,Payton Pritchard,player_threes,1.5,Under,NBA,Pinnacle,0.5191532258064516
5703,Payton Pritchard,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.5427435387673956
5704,Payton Pritchard,player_threes,1.5,Over,NBA,Draftkings/Fanduel,0.4768135233622706
5705,Payton Pritchard,player_threes,1.5,Over,NBA,Pinnacle,0.4808467741935484
5706,Payton Pritchard,player_threes,1.5,Under,NBA,Draftkings/Fanduel,0.5231864766377293
5707,Payton Pritchard,Pts + Rebs + Asts,13.5,Under,NBA,Pinnacle,0.47591522157996147
5708,Payton Pritchard,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.4572564612326043
5709,Payton Pritchard,Pts + Rebs + Asts,13.5,Over,NBA,Pinnacle,0.5240847784200385
5710,Payton Pritchard,Points,7.5,Under,NBA,Pinnacle,0.48987854251012153
5711,Payton Pritchard,Assists,2.5,Under,NBA,Pinnacle,0.41648468209895806
5712,Payton Pritchard,Points,7.5,Over,NBA,Pinnacle,0.5101214574898785
5713,Payton Pritchard,Points,7.5,Over,NBA,Draftkings/Fanduel,0.49805352063885866
5714,Payton Pritchard,Points,7.5,Under,NBA,Draftkings/Fanduel,0.5019464793611413
5715,Payton Pritchard,Assists,2.5,Over,NBA,Draftkings/Fanduel,0.5996387718242022
5716,Payton Pritchard,Assists,2.5,Under,NBA,Draftkings/Fanduel,0.4003612281757977
5717,Payton Pritchard,Assists,2.5,Over,NBA,Pinnacle,0.583515317901042
5718,Pete Alonso,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6359166242212906
5719,Pete Alonso,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.6261784696338522
5720,Pete Alonso,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.3738215303661478
5721,Pete Alonso,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.3640833757787094
5722,Pete Alonso,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4948875255623722
5723,Pete Alonso,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.384202258354704
5724,Pete Alonso,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.615797741645296
5725,Pete Alonso,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5051124744376277
5726,Pete Alonso,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5
5727,Pete Alonso,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5
5728,Pete Alonso,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6718280563901086
5729,Pete Alonso,Total Bases,1.5,Over,MLB,Pinnacle,0.36019659328081877
5730,Pete Alonso,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.3281719436098913
5731,Pete Alonso,Total Bases,1.5,Under,MLB,Pinnacle,0.6398034067191813
5732,Quinn Hughes,Assists,0.5,Over,NHL,Pinnacle,0.5313712069358887
5733,Quinn Hughes,Assists,0.5,Under,NHL,Pinnacle,0.46862879306411126
5734,Quinn Hughes,Points,0.5,Over,NHL,Pinnacle,0.5933778681382516
5735,Quinn Hughes,Points,0.5,Under,NHL,Pinnacle,0.40662213186174845
5736,Quinn Hughes,Shots,2.5,Over,NHL,Pinnacle,0.44703950369491835
5737,Quinn Hughes,Shots,2.5,Under,NHL,Pinnacle,0.5529604963050816
5738,Quinn Hughes,Shots,2.5,Under,MLB,Draftkings/Fanduel,0.550561797752809
5739,Quinn Hughes,Shots,2.5,Over,MLB,Draftkings/Fanduel,0.449438202247191
5740,Quinn Hughes,Points,0.5,Under,MLB,Draftkings/Fanduel,0.4204398447606727
5741,Quinn Hughes,Points,0.5,Over,MLB,Draftkings/Fanduel,0.5795601552393272
5742,Quinn Hughes,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.48987854251012153
5743,Quinn Hughes,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.5101214574898785
5744,Rafael Devers,Hits + Runs + RBIs,2.5,Over,MLB,Draftkings/Fanduel,0.46938775510204084
5745,Rafael Devers,Hits + Runs + RBIs,2.5,Under,MLB,Draftkings/Fanduel,0.5306122448979592
5746,Rafael Devers,Hits,1.5,Over,MLB,Draftkings/Fanduel,0.3565667713727821
5747,Rafael Devers,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.625
5748,Rafael Devers,Total Bases,1.5,Over,MLB,Pinnacle,0.5261180536022823
5749,Rafael Devers,Hits,1.5,Under,MLB,Draftkings/Fanduel,0.6434332286272179
5750,Rafael Devers,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.37500000000000006
5751,Rafael Devers,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.46735840899265024
5752,Rafael Devers,Total Bases,1.5,Under,MLB,Pinnacle,0.4738819463977177
5753,Rafael Devers,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4794791961505802
5754,Rafael Devers,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5205208038494197
5755,Rafael Devers,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.4592085979482169
5756,Rafael Devers,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.5407914020517831
5757,Rafael Devers,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.5326415910073498
5758,Ramon Laureano,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5721476510067114
5759,Ramon Laureano,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6269113149847094
5760,Ramon Laureano,Total Bases,0.5,Under,MLB,Pinnacle,0.45601156712267826
5761,Ramon Laureano,Total Bases,0.5,Over,MLB,Pinnacle,0.5439884328773218
5762,Ramon Laureano,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.4278523489932886
5763,Ramon Laureano,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.3730886850152905
5764,Ramon Laureano,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7042913811756221
5765,Ramon Laureano,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.43668122270742354
5766,Ramon Laureano,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5834970530451867
5767,Ramon Laureano,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5633187772925764
5768,Ramon Laureano,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.43668122270742354
5769,Ramon Laureano,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.2957086188243779
5770,Ramon Laureano,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5633187772925764
5771,Ramon Laureano,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4165029469548134
5772,Ramon Urias,Total Bases,0.5,Over,MLB,Pinnacle,0.6341888282429451
5773,Ramon Urias,Total Bases,0.5,Under,MLB,Pinnacle,0.36581117175705496
5774,Ramon Urias,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7402597402597403
5775,Ramon Urias,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.25974025974025977
5776,Ramon Urias,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.3730886850152905
5777,Ramon Urias,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.6269113149847094
5778,Ramon Urias,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5101214574898785
5779,Ramon Urias,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.48987854251012153
5780,Ramon Urias,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.625
5781,Ramon Urias,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.37500000000000006
5782,Ramon Urias,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.46938775510204084
5783,Ramon Urias,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.36664695446481377
5784,Ramon Urias,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6333530455351862
5785,Ramon Urias,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5306122448979592
5786,Randal Grichuk,Total Bases,1.5,Under,MLB,Pinnacle,0.5757477243172952
5787,Randal Grichuk,Total Bases,1.5,Over,MLB,Pinnacle,0.4242522756827048
5788,Randal Grichuk,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4879210615855733
5789,Randal Grichuk,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.43348916277093075
5790,Randal Grichuk,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.40635366164837966
5791,Randal Grichuk,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7364732268012335
5792,Randal Grichuk,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.2635267731987665
5793,Randal Grichuk,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5665108372290693
5794,Randal Grichuk,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5936463383516203
5795,Randal Grichuk,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5120789384144266
5796,Randy Arozarena,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5203045685279188
5797,Randy Arozarena,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5148347155706109
5798,Randy Arozarena,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.4851652844293891
5799,Randy Arozarena,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.618246522161113
5800,Randy Arozarena,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.4796954314720812
