,Sport Identifier,Match Info,Outcome,Player Name,Player Stat
1076,sspz8,PHX 112 @ LAC 100 - 4/22/23 3:40PM,NT6cP,Devin Booker,Lower  - 5.0 Rebounds
1077,sspz8,LAC 100 vs PHX 112 - 4/22/23 3:40PM,,Norman Powell,Higher  - 4.0 Rebounds
1078,sspz8,PHX 112 @ LAC 100 - 4/22/23 3:40PM,,Torrey Craig,Lower  - 5.0 Rebounds
1079,sspz8,LAC 100 vs PHX 112 - 4/22/23 3:40PM,o3o4E,Ivica Zubac,Lower  - 10.0 Rebounds
1080,sspz8,BKN 88 vs PHI 96 - 4/22/23 1:10PM,o3o4E,Nic Claxton,Higher  - 12.0 Points
1081,sspz8,PHX 112 @ LAC 100 - 4/22/23 3:40PM,NT6cP,Torrey Craig,Higher  - 9.0 Points
1082,sspz8,SAC 125 @ GSW 126 - 4/23/23 3:40PM,o3o4E,Domantas Sabonis,Lower  - 19.0 Points
1083,sspz8,LIV 3 vs NTG 2 - 4/22/23 10:00AM,NT6cP,Mohamed Salah,Higher  - 4.0 Shots Attempted
1084,sspz8,BKN 88 vs PHI 96 - 4/22/23 1:10PM,NT6cP,Mikal Bridges,Higher  - 27.0 Points
1085,sspz8,WPG 4 vs VGK 5 - 4/22/23 4:04PM,,Mark Scheifele,Higher  - 2.0 Shots
1086,sspz8,WPG 4 vs VGK 5 - 4/22/23 4:04PM,o3o4E,Kyle Connor,Higher  - 3.0 Shots
1087,sspz8,TB 3 vs TOR 4 - 4/22/23 7:04PM,NT6cP,Brayden Point,Lower  - 3.0 Shots
1088,sspz8,NTG 2 @ LIV 3 - 4/22/23 10:00AM,,Brennan Johnson,Higher  - 1.5 Shots Attempted
1089,sspz8,NTG 2 @ LIV 3 - 4/22/23 10:00AM,o3o4E,Taiwo Awoniyi,Higher  - 1.0 Shots Attempted
1090,sspz8,LIV 3 vs NTG 2 - 4/22/23 10:00AM,o3o4E,Cody Gakpo,Higher  - 2.5 Shots Attempted
1091,sspz8,LIV 3 vs NTG 2 - 4/22/23 10:00AM,NT6cP,Trent Alexander-Arnold,Higher  - 1.0 Shots Attempted
1092,sspz8,LIV 3 vs NTG 2 - 4/22/23 10:00AM,,Thiago Alcantara,Higher  - 1.0 Shots Attempted
1093,sspz8,BAL 2 vs DET 1 - 4/21/23 7:05PM,,Tyler Wells,Lower  - 5.0 Strikeouts
1094,sspz8,NYY 1 vs TOR 6 - 4/21/23 7:05PM,o3o4E,Domingo Germán,Higher  - 5.0 Strikeouts
1095,sspz8,ATL 4 vs HOU 6 - 4/21/23 7:20PM,NT6cP,Bryce Elder,Lower  - 5.0 Strikeouts
1096,sspz8,CIN 2 @ PIT 4 - 4/21/23 6:35PM,NT6cP,Jonathan India,Higher  - 1.5 Hits + Runs + RBIs
1097,sspz8,FUL 2 vs LEE 1 - 4/22/23 7:30AM,o3o4E,Harry Wilson,Higher  - 1.5 Shots Attempted
1098,sspz8,FUL 2 vs LEE 1 - 4/22/23 7:30AM,o3o4E,Willian,Higher  - 1.5 Shots Attempted
1099,l6l_J,LEE 1 @ FUL 2 - 4/22/23 7:30AM,,Luis Sinisterra,Higher  - 1.5 Shots Attempted
1100,sspz8,DET 1 @ BAL 2 - 4/21/23 7:05PM,,Michael Lorenzen,Lower  - 4.0 Strikeouts
1101,sspz8,CWS 7 @ TB 8 - 4/21/23 6:40PM,o3o4E,Michael Kopech,Higher  - 4.5 Strikeouts
1102,sspz8,PHI 4 vs COL 3 - 4/21/23 7:05PM,o3o4E,Aaron Nola,Lower  - 7.0 Strikeouts
1103,sspz8,BOS 5 @ MIL 3 - 4/21/23 8:10PM,NT6cP,Nick Pivetta,Lower  - 6.0 Strikeouts
1104,sspz8,SD 0 @ ARI 9 - 4/21/23 9:40PM,o3o4E,Seth Lugo,Higher  - 4.0 Strikeouts
1105,sspz8,CHC 13 vs LAD 0 - 4/21/23 2:20PM,NT6cP,Nick Madrigal,Higher  - 0.5 Singles
1106,sspz8,PIT 4 vs CIN 2 - 4/21/23 6:35PM,o3o4E,Connor Joe,Higher  - 0.5 Singles
1107,sspz8,PIT 4 vs CIN 2 - 4/21/23 6:35PM,NT6cP,Andrew McCutchen,Higher  - 0.5 Singles
1108,sspz8,MIL 3 vs BOS 5 - 4/21/23 8:10PM,o3o4E,Joey Wiemer,Higher  - 0.5 Hits
1109,sspz8,SD 0 @ ARI 9 - 4/21/23 9:40PM,NT6cP,Trent Grisham,Higher  - 0.5 Hits
1110,sspz8,CIN 2 @ PIT 4 - 4/21/23 6:35PM,o3o4E,Jonathan India,Higher  - 0.5 Singles
1111,sspz8,PIT 4 vs CIN 2 - 4/21/23 6:35PM,o3o4E,Austin Hedges,Higher  - 0.5 Hits
1112,sspz8,BAL 2 vs DET 1 - 4/21/23 7:05PM,NT6cP,Adam Frazier,Higher  - 0.5 Singles
1113,sspz8,MIN 2 vs WSH 3 - 4/21/23 8:10PM,NT6cP,Michael A. Taylor,Higher  - 0.5 Hits
1114,sspz8,ARI 9 vs SD 0 - 4/21/23 9:40PM,o3o4E,Josh Rojas,Higher  - 0.5 Singles
1115,sspz8,CIN 2 @ PIT 4 - 4/21/23 6:35PM,o3o4E,Tyler Stephenson,Higher  - 0.5 Singles
1116,sspz8,TB 8 vs CWS 7 - 4/21/23 6:40PM,o3o4E,Josh Lowe,Higher  - 0.5 Hits
1117,sspz8,TEX 4 vs OAK 5 - 4/21/23 8:05PM,NT6cP,Marcus Semien,Higher  - 0.5 Runs
1118,sspz8,OAK 5 @ TEX 4 - 4/21/23 8:05PM,NT6cP,Shea Langeliers,Higher  - 0.5 Hits
1119,sspz8,OAK 5 @ TEX 4 - 4/21/23 8:05PM,o3o4E,Conner Capel,Higher  - 0.5 Hits
1120,sspz8,BOS 122 @ ATL 130 - 4/21/23 7:10PM,o3o4E,Jaylen Brown,Lower  - 10.0 Rebounds + Assists
1121,sspz8,ATL 130 vs BOS 122 - 4/21/23 7:10PM,o3o4E,Onyeka Okongwu,Lower  - 15.0 Pts + Rebs + Asts
1122,sspz8,CLE 79 @ NYK 99 - 4/21/23 8:40PM,o3o4E,Donovan Mitchell,Lower  - 36.0 Points + Assists
1123,sspz8,MIN 111 vs DEN 120 - 4/21/23 9:40PM,o3o4E,Anthony Edwards,Higher  - 10.0 Rebounds + Assists
1124,sspz8,NYK 99 vs CLE 79 - 4/21/23 8:40PM,o3o4E,RJ Barrett,Higher  - 20.0 Points + Rebounds
1125,sspz8,DEN 120 @ MIN 111 - 4/21/23 9:40PM,o3o4E,Jamal Murray,Higher  - 6.0 Assists
1126,sspz8,MEM 101 @ LAL 111 - 4/22/23 10:10PM,o3o4E,Jaren Jackson Jr.,Lower  - 8.0 Rebounds
1127,sspz8,LAL 111 vs MEM 101 - 4/22/23 10:10PM,,LeBron James,Higher  - 9.0 Rebounds
1128,sspz8,CLE 79 @ NYK 99 - 4/21/23 8:40PM,NT6cP,Donovan Mitchell,Lower  - 5.0 Rebounds
1129,sspz8,DEN 120 @ MIN 111 - 4/21/23 9:40PM,o3o4E,Aaron Gordon,Higher  - 6.0 Rebounds
1130,sspz8,MIN 111 vs DEN 120 - 4/21/23 9:40PM,o3o4E,Karl-Anthony Towns,Lower  - 9.0 Rebounds
1131,sspz8,DEN 120 @ MIN 111 - 4/21/23 9:40PM,o3o4E,Jamal Murray,Lower  - 23.5 Points
1132,sspz8,MIA 121 vs MIL 99 - 4/22/23 7:40PM,o3o4E,Bam Adebayo,Higher  - 9.0 Rebounds
1133,sspz8,BOS 122 @ ATL 130 - 4/21/23 7:10PM,o3o4E,Robert Williams,Lower  - 8.0 Points
1134,sspz8,ATL 130 vs BOS 122 - 4/21/23 7:10PM,o3o4E,Trae Young,Higher  - 25.0 Points
1135,sspz8,NYK 99 vs CLE 79 - 4/21/23 8:40PM,o3o4E,RJ Barrett,Higher  - 15.5 Points
1136,sspz8,ATL 130 vs BOS 122 - 4/21/23 7:10PM,NT6cP,Dejounte Murray,Lower  - 21.5 Points
1137,sspz8,MIN 5 vs DAL 1 - 4/21/23 9:34PM,,Mats Zuccarello,Higher  - 2.0 Shots
1138,sspz8,EDM 2 @ LA 3 - 4/21/23 10:04PM,NT6cP,Connor McDavid,Lower  - 4.5 Shots
1139,sspz8,ARS 3 vs SOU 3 - 4/21/23 3:00PM,o3o4E,Martin Ødegaard,Higher  - 2.5 Shots Attempted
1140,sspz8,ARS 3 vs SOU 3 - 4/21/23 3:00PM,NT6cP,Gabriel Martinelli,Higher  - 2.5 Shots Attempted
1141,sspz8,FLA 2 vs BOS 4 - 4/21/23 7:34PM,,Matthew Tkachuk,Lower  - 4.0 Shots
1142,sspz8,CHC 2 vs LAD 6 - 4/20/23 7:40PM,o3o4E,Dansby Swanson,Higher  - 0.5 Singles
1143,sspz8,LAD 6 @ CHC 2 - 4/20/23 7:40PM,NT6cP,J.D. Martinez,Higher  - 0.5 Singles
1144,sspz8,NYM 9 @ SF 4 - 4/20/23 9:45PM,NT6cP,Francisco Lindor,Higher  - 0.5 Singles
1145,sspz8,SD 7 @ ARI 5 - 4/20/23 9:40PM,NT6cP,Fernando Tatis Jr.,Higher  - 0.5 Singles
1146,sspz8,ARI 5 vs SD 7 - 4/20/23 9:40PM,o3o4E,Alek Thomas,Higher  - 0.5 Singles
1147,sspz8,MIN 5 @ BOS 11 - 4/20/23 1:35PM,NT6cP,Jose Miranda,Lower  - 0.5 Singles
1148,sspz8,BOS 11 vs MIN 5 - 4/20/23 1:35PM,NT6cP,Masataka Yoshida,Lower  - 0.5 Singles
1149,sspz8,NYY 9 vs LAA 3 - 4/20/23 4:05PM,NT6cP,Anthony Rizzo,Lower  - 0.5 Singles
1150,sspz8,NYY 9 vs LAA 3 - 4/20/23 4:05PM,NT6cP,Isiah Kiner-Falefa,Lower  - 0.5 Singles
1151,sspz8,CIN 3 @ PIT 4 - 4/20/23 6:35PM,o3o4E,Tyler Stephenson,Lower  - 0.5 Singles
1152,sspz8,COL 3 vs SEA 2 - 4/20/23 9:34PM,,Valeri Nichushkin,Lower  - 3.0 Shots
1153,sspz8,COL 3 vs SEA 2 - 4/20/23 9:34PM,NT6cP,Nathan MacKinnon,Lower  - 5.0 Shots
1154,sspz8,WPG 2 @ VGK 5 - 4/20/23 10:04PM,o3o4E,Pierre-Luc Dubois,Lower  - 3.0 Shots
1155,sspz8,VGK 5 vs WPG 2 - 4/20/23 10:04PM,o3o4E,Jonathan Marchessault,Lower  - 3.0 Shots
1156,sspz8,WPG 2 @ VGK 5 - 4/20/23 10:04PM,,Mark Scheifele,Higher  - 2.0 Shots
1157,sspz8,COL 3 vs SEA 2 - 4/20/23 9:34PM,NT6cP,Evan Rodrigues,Higher  - 2.0 Shots
1158,sspz8,BOS 122 @ ATL 130 - 4/21/23 7:10PM,o3o4E,Marcus Smart,Higher  - 15.0 Points + Rebounds
1159,sspz8,CLE 79 @ NYK 99 - 4/21/23 8:40PM,NT6cP,Darius Garland,Higher  - 25.0 Points + Rebounds
1160,sspz8,BKN 97 vs PHI 102 - 4/20/23 7:40PM,o3o4E,Royce O'Neale,Higher  - 12.0 Points + Rebounds
1161,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,NT6cP,Tobias Harris,Lower  - 20.0 Points + Rebounds
1162,sspz8,BOS 122 @ ATL 130 - 4/21/23 7:10PM,NT6cP,Derrick White,Higher  - 20.0 Points + Rebounds
1163,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,,Tyrese Maxey,Higher  - 6.0 Rebounds + Assists
1164,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,,Tobias Harris,Higher  - 8.0 Rebounds + Assists
1165,sspz8,SAC 97 @ GSW 114 - 4/20/23 10:10PM,NT6cP,Kevin Huerter,Higher  - 7.0 Rebounds + Assists
1166,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,NT6cP,Joel Embiid,Higher  - 15.0 Rebounds + Assists
1167,sspz8,BKN 97 vs PHI 102 - 4/20/23 7:40PM,o3o4E,Spencer Dinwiddie,Lower  - 12.0 Rebounds + Assists
1168,sspz8,GSW 114 vs SAC 97 - 4/20/23 10:10PM,o3o4E,Andrew Wiggins,Higher  - 9.0 Rebounds + Assists
1169,sspz8,PHX 129 @ LAC 124 - 4/20/23 10:40PM,o3o4E,Kevin Durant,Lower  - 42.5 Pts + Rebs + Asts
1170,sspz8,BOS 122 @ ATL 130 - 4/21/23 7:10PM,o3o4E,Jayson Tatum,Lower  - 44.5 Pts + Rebs + Asts
1171,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,o3o4E,P.J. Tucker,Higher  - 9.0 Pts + Rebs + Asts
1172,sspz8,BKN 97 vs PHI 102 - 4/20/23 7:40PM,o3o4E,Spencer Dinwiddie,Lower  - 8.0 Assists
1173,sspz8,GSW 114 vs SAC 97 - 4/20/23 10:10PM,o3o4E,Stephen Curry,Lower  - 8.0 Assists
1174,sspz8,LAC 124 vs PHX 129 - 4/20/23 10:40PM,NT6cP,Ivica Zubac,Higher  - 10.0 Rebounds
1175,sspz8,NYK 99 vs CLE 79 - 4/21/23 8:40PM,NT6cP,Mitchell Robinson,Higher  - 9.0 Rebounds
1176,sspz8,CLE 79 @ NYK 99 - 4/21/23 8:40PM,NT6cP,Jarrett Allen,Higher  - 10.0 Rebounds
1177,sspz8,SAC 97 @ GSW 114 - 4/20/23 10:10PM,o3o4E,Kevin Huerter,Lower  - 15.5 Points
1178,sspz8,SAC 97 @ GSW 114 - 4/20/23 10:10PM,o3o4E,Harrison Barnes,Lower  - 5.0 Rebounds
1179,sspz8,SAC 97 @ GSW 114 - 4/20/23 10:10PM,o3o4E,Domantas Sabonis,Higher  - 13.0 Rebounds
1180,sspz8,PHX 129 @ LAC 124 - 4/20/23 10:40PM,o3o4E,Devin Booker,Higher  - 4.0 Rebounds
1181,sspz8,CLE 79 @ NYK 99 - 4/21/23 8:40PM,o3o4E,Donovan Mitchell,Lower  - 30.0 Points
1182,sspz8,ATL 0 @ SD 1 - 4/19/23 4:10PM,o3o4E,Austin Riley,Lower  - 0.5 Singles
1183,sspz8,SD 1 vs ATL 0 - 4/19/23 4:10PM,NT6cP,Manny Machado,Lower  - 0.5 Singles
1184,sspz8,MIL 5 @ SEA 3 - 4/19/23 4:10PM,NT6cP,William Contreras,Lower  - 0.5 Singles
1185,sspz8,MIL 5 @ SEA 3 - 4/19/23 4:10PM,NT6cP,Owen Miller,Lower  - 0.5 Singles
1186,sspz8,SEA 3 vs MIL 5 - 4/19/23 4:10PM,NT6cP,Julio Rodríguez,Lower  - 0.5 Singles
1187,sspz8,ATL 0 @ SD 1 - 4/19/23 4:10PM,o3o4E,Sean Murphy,Lower  - 0.5 Singles
1188,sspz8,ATL 0 @ SD 1 - 4/19/23 4:10PM,o3o4E,Ozzie Albies,Lower  - 0.5 Singles
1189,sspz8,ATL 0 @ SD 1 - 4/19/23 4:10PM,o3o4E,Vaughn Grissom,Lower  - 0.5 Singles
1190,sspz8,SD 1 vs ATL 0 - 4/19/23 4:10PM,NT6cP,Xander Bogaerts,Lower  - 0.5 Singles
1191,sspz8,ATL 0 @ SD 1 - 4/19/23 4:10PM,NT6cP,Ronald Acuña Jr.,Lower  - 0.5 Singles
1192,sspz8,NYM 5 @ LAD 3 - 4/19/23 3:10PM,o3o4E,Francisco Lindor,Lower  - 0.5 Singles
1193,sspz8,DAL 7 vs MIN 3 - 4/19/23 9:34PM,,Jason Robertson,Lower  - 4.0 Shots
1194,sspz8,LA 2 @ EDM 4 - 4/19/23 10:04PM,o3o4E,Adrian Kempe,Higher  - 3.0 Shots
1195,sspz8,MIA 122 @ MIL 138 - 4/19/23 9:10PM,NT6cP,Bam Adebayo,Higher  - 20.0 Points
1196,sspz8,MIL 138 vs MIA 122 - 4/19/23 9:10PM,NT6cP,Jrue Holiday,Lower  - 21.0 Points
1197,sspz8,DEN 122 vs MIN 113 - 4/19/23 10:10PM,NT6cP,Jeff Green,Lower  - 10.0 Pts + Rebs + Asts
1198,sspz8,LAL 93 @ MEM 103 - 4/19/23 7:40PM,NT6cP,D'Angelo Russell,Higher  - 16.0 Points
1199,sspz8,CLE 3 @ DET 2 - 4/19/23 1:10PM,o3o4E,Cal Quantrill,Lower  - 5.0 Strikeouts
1200,sspz8,FLA 6 @ BOS 3 - 4/19/23 7:34PM,o3o4E,Matthew Tkachuk,Lower  - 4.0 Shots
1201,sspz8,GSW 114 vs SAC 97 - 4/20/23 10:10PM,NT6cP,Kevon Looney,Lower  - 10.0 Rebounds
1202,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,o3o4E,Russell Westbrook,Lower  - 8.0 Assists
1203,sspz8,SAC 97 @ GSW 114 - 4/20/23 10:10PM,o3o4E,Trey Lyles,Higher  - 4.0 Rebounds
1204,sspz8,LAL 93 @ MEM 103 - 4/19/23 7:40PM,,Rui Hachimura,Lower  - 5.0 Rebounds
1205,sspz8,DEN 122 vs MIN 113 - 4/19/23 10:10PM,NT6cP,Nikola Jokic,Higher  - 12.0 Rebounds
1206,sspz8,DEN 122 vs MIN 113 - 4/19/23 10:10PM,NT6cP,Jamal Murray,Higher  - 4.0 Rebounds
1207,sspz8,MEM 103 vs LAL 93 - 4/19/23 7:40PM,o3o4E,Xavier Tillman,Higher  - 6.0 Rebounds
1208,sspz8,LAL 93 @ MEM 103 - 4/19/23 7:40PM,NT6cP,Austin Reaves,Lower  - 4.0 Rebounds
1209,sspz8,SAC 97 @ GSW 114 - 4/20/23 10:10PM,NT6cP,Trey Lyles,Higher  - 6.0 Points
1210,sspz8,PHX 123 vs LAC 109 - 4/18/23 10:10PM,o3o4E,Devin Booker,Lower  - 5.0 Rebounds
1211,sspz8,PHX 123 vs LAC 109 - 4/18/23 10:10PM,o3o4E,Deandre Ayton,Higher  - 10.0 Rebounds
1212,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,o3o4E,Kawhi Leonard,Higher  - 7.0 Rebounds
1213,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,o3o4E,Mason Plumlee,Lower  - 6.0 Rebounds
1214,sspz8,DEN 122 vs MIN 113 - 4/19/23 10:10PM,o3o4E,Bruce Brown,Lower  - 11.0 Points
1215,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,o3o4E,P.J. Tucker,Lower  - 4.0 Points
1216,sspz8,PHI 102 @ BKN 97 - 4/20/23 7:40PM,o3o4E,De'Anthony Melton,Higher  - 7.0 Points
1217,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,o3o4E,Norman Powell,Lower  - 15.0 Points
1218,sspz8,PHX 123 vs LAC 109 - 4/18/23 10:10PM,NT6cP,Landry Shamet,Higher  - 6.0 Points
1219,sspz8,LAL 93 @ MEM 103 - 4/19/23 7:40PM,o3o4E,Rui Hachimura,Higher  - 11.0 Points
1220,sspz8,NJ 1 vs NYR 5 - 4/18/23 7:04PM,NT6cP,Jesper Bratt,Higher  - 2.0 Shots
1221,sspz8,WPG 5 @ VGK 1 - 4/18/23 9:34PM,,Pierre-Luc Dubois,Lower  - 3.0 Shots
1222,sspz8,COL 1 vs SEA 3 - 4/18/23 10:04PM,NT6cP,Nathan MacKinnon,Lower  - 5.0 Shots
1223,sspz8,COL 1 vs SEA 3 - 4/18/23 10:04PM,,Valeri Nichushkin,Lower  - 3.0 Shots
1224,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,NT6cP,Terance Mann,Higher  - 13.0 Pts + Rebs + Asts
1225,sspz8,DEN 122 vs MIN 113 - 4/19/23 10:10PM,,Nikola Jokic,Lower  - 9.0 Assists
1226,sspz8,TB 10 @ CIN 0 - 4/18/23 6:40PM,o3o4E,Randy Arozarena,Higher  - 0.5 Singles
1227,sspz8,MIA 122 @ MIL 138 - 4/19/23 9:10PM,NT6cP,Bam Adebayo,Higher  - 9.0 Rebounds
1228,sspz8,ATL 106 @ BOS 119 - 4/18/23 7:10PM,NT6cP,Saddiq Bey,Higher  - 4.0 Rebounds
1229,sspz8,CLE 107 vs NYK 90 - 4/18/23 7:40PM,NT6cP,Evan Mobley,Lower  - 9.0 Rebounds
1230,sspz8,PHX 123 vs LAC 109 - 4/18/23 10:10PM,o3o4E,Devin Booker,Lower  - 5.0 Rebounds
1231,sspz8,BOS 119 vs ATL 106 - 4/18/23 7:10PM,o3o4E,Jaylen Brown,Lower  - 7.0 Rebounds
1232,sspz8,BOS 119 vs ATL 106 - 4/18/23 7:10PM,o3o4E,Derrick White,Higher  - 4.0 Rebounds
1233,sspz8,ATL 106 @ BOS 119 - 4/18/23 7:10PM,NT6cP,De'Andre Hunter,Lower  - 4.0 Rebounds
1234,sspz8,BOS 119 vs ATL 106 - 4/18/23 7:10PM,,Robert Williams,Lower  - 8.0 Points
1235,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,NT6cP,Russell Westbrook,Lower  - 17.0 Points
1236,sspz8,LAC 109 @ PHX 123 - 4/18/23 10:10PM,o3o4E,Norman Powell,Lower  - 15.0 Points
1237,sspz8,NYK 90 @ CLE 107 - 4/18/23 7:40PM,NT6cP,Julius Randle,Higher  - 35.5 Pts + Rebs + Asts
1238,sspz8,BKN 84 @ PHI 96 - 4/17/23 7:40PM,NT6cP,Spencer Dinwiddie,Higher  - 16.5 Points
1239,sspz8,NYK 90 @ CLE 107 - 4/18/23 7:40PM,o3o4E,RJ Barrett,Lower  - 7.5 Rebounds + Assists
1240,sspz8,CAR 2 vs NYI 1 - 4/17/23 7:04PM,o3o4E,Seth Jarvis,Higher  - 2.0 Shots
1241,sspz8,CAR 2 vs NYI 1 - 4/17/23 7:04PM,o3o4E,Sebastian Aho,Lower  - 3.0 Shots
1242,sspz8,CAR 2 vs NYI 1 - 4/17/23 7:04PM,o3o4E,Brady Skjei,Higher  - 2.0 Shots
1243,sspz8,FLA 1 @ BOS 3 - 4/17/23 7:34PM,o3o4E,Matthew Tkachuk,Lower  - 4.0 Shots
1244,sspz8,DAL 2 vs MIN 3 - 4/17/23 9:34PM,o3o4E,Tyler Seguin,Higher  - 2.0 Shots
1245,sspz8,BOS 119 vs ATL 106 - 4/18/23 7:10PM,o3o4E,Jaylen Brown,Lower  - 7.0 Rebounds
1246,sspz8,ATL 106 @ BOS 119 - 4/18/23 7:10PM,NT6cP,De'Andre Hunter,Lower  - 4.0 Rebounds
1247,sspz8,CLE 107 vs NYK 90 - 4/18/23 7:40PM,,Jarrett Allen,Higher  - 10.0 Rebounds
1248,sspz8,LIV 6 @ LEE 1 - 4/17/23 3:00PM,o3o4E,Diogo Jota,Higher  - 2.5 Shots Attempted
1249,sspz8,PHI 96 vs BKN 84 - 4/17/23 7:40PM,o3o4E,P.J. Tucker,Higher  - 0.5 Assists
1250,sspz8,SAC 114 vs GSW 106 - 4/17/23 10:10PM,NT6cP,Kevin Huerter,Lower  - 4.0 Rebounds
1251,sspz8,DEN 109 vs MIN 80 - 4/16/23 10:40PM,o3o4E,Nikola Jokic,Lower  - 26.0 Points
1252,sspz8,MIN 80 @ DEN 109 - 4/16/23 10:40PM,o3o4E,Mike Conley,Lower  - 23.5 Pts + Rebs + Asts
1253,sspz8,ATL 106 @ BOS 119 - 4/18/23 7:10PM,o3o4E,Clint Capela,Lower  - 10.0 Points
1254,sspz8,MIA 130 @ MIL 117 - 4/16/23 5:40PM,o3o4E,Jimmy Butler,Higher  - 25.0 Points
1255,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,o3o4E,Deandre Ayton,Higher  - 16.0 Points
1256,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,o3o4E,Kevin Durant,Lower  - 27.5 Points
1257,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,o3o4E,Chris Paul,Higher  - 9.0 Assists
1258,sspz8,DEN 109 vs MIN 80 - 4/16/23 10:40PM,o3o4E,Jamal Murray,Higher  - 6.0 Assists
1259,sspz8,BKN 84 @ PHI 96 - 4/17/23 7:40PM,NT6cP,Spencer Dinwiddie,Higher  - 8.0 Assists
1260,sspz8,MIL 117 vs MIA 130 - 4/16/23 5:40PM,NT6cP,Jrue Holiday,Lower  - 7.0 Assists
1261,sspz8,LAC 115 @ PHX 110 - 4/16/23 8:10PM,o3o4E,Terance Mann,Higher  - 10.5 Pts + Rebs + Asts
1262,sspz8,LIV 6 @ LEE 1 - 4/17/23 3:00PM,o3o4E,Diogo Jota,Higher  - 2.5 Shots Attempted
1263,sspz8,MEM 112 vs LAL 128 - 4/16/23 3:10PM,o3o4E,Tyus Jones,Lower  - 6.0 Rebounds + Assists
1264,sspz8,MIA 130 @ MIL 117 - 4/16/23 5:40PM,NT6cP,Bam Adebayo,Lower  - 12.0 Rebounds + Assists
1265,sspz8,MIA 130 @ MIL 117 - 4/16/23 5:40PM,o3o4E,Tyler Herro,Lower  - 9.0 Rebounds + Assists
1266,sspz8,TOR 1 vs TB 8 - 4/16/23 1:37PM,NT6cP,Bo Bichette,Lower  - 1.5 Total Bases
1267,sspz8,KC 4 vs ATL 5 - 4/16/23 2:10PM,o3o4E,Franmil Reyes,Higher  - 0.5 Hits
1268,sspz8,LAL 128 @ MEM 112 - 4/16/23 3:10PM,NT6cP,LeBron James,Lower  - 15.0 Rebounds + Assists
1269,sspz8,MEM 112 vs LAL 128 - 4/16/23 3:10PM,NT6cP,Luke Kennard,Higher  - 13.5 Pts + Rebs + Asts
1270,sspz8,LAC 115 @ PHX 110 - 4/16/23 8:10PM,,Russell Westbrook,Lower  - 8.0 Assists
1271,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,o3o4E,Kevin Durant,Higher  - 4.0 Assists
1272,sspz8,LAL 128 @ MEM 112 - 4/16/23 3:10PM,o3o4E,Rui Hachimura,Higher  - 9.0 Points
1273,sspz8,MIA 130 @ MIL 117 - 4/16/23 5:40PM,o3o4E,Jimmy Butler,Higher  - 5.0 Assists
1274,sspz8,DEN 109 vs MIN 80 - 4/16/23 10:40PM,NT6cP,Aaron Gordon,Higher  - 6.0 Rebounds
1275,sspz8,MEM 112 vs LAL 128 - 4/16/23 3:10PM,NT6cP,Xavier Tillman,Higher  - 7.0 Rebounds
1276,sspz8,MIL 117 vs MIA 130 - 4/16/23 5:40PM,NT6cP,Khris Middleton,Lower  - 5.0 Rebounds
1277,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,NT6cP,Deandre Ayton,Higher  - 10.0 Rebounds
1278,sspz8,WHU 2 vs ARS 2 - 4/16/23 9:00AM,o3o4E,Tomas Soucek,Higher  - 0.5 Shots Attempted
1279,sspz8,MUN 2 @ NTG 0 - 4/16/23 11:30AM,o3o4E,Antony,Higher  - 2.5 Shots Attempted
1280,sspz8,MIL 117 vs MIA 130 - 4/16/23 5:40PM,NT6cP,Giannis Antetokounmpo,Higher  - 11.5 Rebounds
1281,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,o3o4E,Donovan Mitchell,Higher  - 8.5 Rebounds + Assists
1282,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,o3o4E,Ricky Rubio,Lower  - 8.5 Pts + Rebs + Asts
1283,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,NT6cP,Evan Mobley,Higher  - 26.5 Pts + Rebs + Asts
1284,sspz8,GSW 123 @ SAC 126 - 4/15/23 8:40PM,o3o4E,Kevon Looney,Higher  - 16.5 Points + Rebounds
1285,sspz8,STL 3 vs PIT 6 - 4/15/23 2:15PM,o3o4E,Steven Matz,Higher  - 5.0 Strikeouts
1286,sspz8,BAL 6 @ CWS 7 - 4/15/23 2:10PM,o3o4E,Kyle Gibson,Lower  - 4.5 Strikeouts
